,Unnamed: 0,Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,ChronicLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself,SessionTypeMobility/Recovery,SessionTypeGame,SessionTypeSkills,SessionTypeConditioning,SessionTypeStrength,SessionTypeCombat,SessionTypeSpeed,SessionTypeUnknown,BestOutOfMyselfNotAtAll,BestOutOfMyselfAbsolutely,BestOutOfMyselfSomewhat,BestOutOfMyselfUnknown
8561,8561,2017-08-14,9,1,Conditioning,30.0,5.0,150.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
8562,8562,2017-08-14,9,1,Mobility/Recovery,20.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8563,8563,2017-08-14,10,1,Conditioning,90.0,5.0,450.0,450.0,182.1,181.79,1.0,10.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
8564,8564,2017-08-14,11,1,Speed,60.0,3.0,180.0,1050.0,433.6,183.75,2.36,8.0,10.0,,0,0,0,0,0,0,1,0,0,0,0,1
8565,8565,2017-08-14,11,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,8.0,10.0,,0,0,0,0,1,0,0,0,0,0,0,1
8566,8566,2017-08-14,11,1,Skills,60.0,2.0,120.0,0.0,0.0,0.0,0.0,8.0,10.0,,0,0,1,0,0,0,0,0,0,0,0,1
8567,8567,2017-08-14,11,1,Mobility/Recovery,60.0,2.0,120.0,0.0,0.0,0.0,0.0,8.0,10.0,,1,0,0,0,0,0,0,0,0,0,0,1
8568,8568,2017-08-14,12,1,Speed,50.0,3.0,150.0,780.0,332.1,164.11,2.02,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
8569,8569,2017-08-14,12,1,Strength,90.0,5.0,450.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8570,8570,2017-08-14,12,1,Skills,60.0,3.0,180.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
8571,8571,2017-08-14,13,1,Speed,60.0,6.0,360.0,1260.0,501.4,328.93,1.52,8.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1
8572,8572,2017-08-14,13,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,8.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1
8573,8573,2017-08-14,13,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,8.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1
8574,8574,2017-08-14,13,1,Mobility/Recovery,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,,1,0,0,0,0,0,0,0,0,0,0,1
8575,8575,2017-08-14,14,1,Speed,50.0,4.0,200.0,830.0,397.9,253.75,1.57,9.0,6.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
8576,8576,2017-08-14,14,1,Strength,90.0,5.0,450.0,0.0,0.0,0.0,0.0,9.0,6.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8577,8577,2017-08-14,14,1,Skills,90.0,2.0,180.0,0.0,0.0,0.0,0.0,9.0,6.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
8578,8578,2017-08-14,15,1,Speed,90.0,3.0,270.0,770.0,261.4,185.54,1.41,9.0,9.0,,0,0,0,0,0,0,1,0,0,0,0,1
8579,8579,2017-08-14,15,1,Strength,90.0,4.0,360.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1
8580,8580,2017-08-14,15,1,Skills,70.0,2.0,140.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1
8581,8581,2017-08-14,16,0,,0.0,0.0,0.0,0.0,42.9,14.46,2.97,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
8582,8582,2017-08-14,17,1,Speed,15.0,3.0,45.0,315.0,147.9,64.64,2.29,7.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1
8583,8583,2017-08-14,17,1,Strength,50.0,5.0,250.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1
8584,8584,2017-08-14,17,1,Skills,20.0,1.0,20.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1
8585,8585,2017-08-13,3,0,,0.0,0.0,0.0,0.0,496.4,262.86,1.89,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
8586,8586,2017-08-13,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,0,0,0,0,1,1,0,0,0
8587,8587,2017-08-13,7,0,,0.0,0.0,0.0,0.0,497.1,161.79,3.07,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
8588,8588,2017-08-13,8,1,Mobility/Recovery,60.0,2.0,120.0,120.0,414.3,195.71,2.12,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1
8589,8589,2017-08-13,9,0,,0.0,0.0,0.0,0.0,197.9,136.43,1.45,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
8590,8590,2017-08-13,10,0,,0.0,0.0,0.0,0.0,117.9,165.71,0.71,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
8591,8591,2017-08-13,11,0,,0.0,0.0,0.0,0.0,366.4,146.25,2.51,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
8592,8592,2017-08-13,12,0,,0.0,0.0,0.0,0.0,320.7,136.25,2.35,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
8593,8593,2017-08-13,13,1,Mobility/Recovery,40.0,0.0,0.0,0.0,458.6,283.93,1.62,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1
8594,8594,2017-08-13,15,0,,0.0,0.0,0.0,0.0,305.0,158.04,1.93,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
8595,8595,2017-08-13,16,0,,0.0,0.0,0.0,0.0,57.9,14.46,4.0,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
8596,8596,2017-08-13,17,0,,0.0,0.0,0.0,0.0,171.4,53.39,3.21,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
8597,8597,2017-08-12,3,0,,0.0,0.0,0.0,0.0,655.0,262.86,2.49,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
8598,8598,2017-08-12,3,1,Speed,60.0,5.0,300.0,1245.0,655.0,262.86,2.49,9.0,9.0,,0,0,0,0,0,0,1,0,0,0,0,1
8599,8599,2017-08-12,3,1,Strength,120.0,6.0,720.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1
8600,8600,2017-08-12,3,1,Conditioning,45.0,5.0,225.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,1,0,0,0,0,0,0,0,1
8601,8601,2017-08-12,7,0,,0.0,0.0,0.0,0.0,647.1,161.79,4.0,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
8602,8602,2017-08-12,8,0,,0.0,0.0,0.0,0.0,532.1,191.43,2.78,0.0,0.0,Somewhat,0,0,0,0,0,0,0,1,0,0,1,0
8603,8603,2017-08-12,9,0,,0.0,0.0,0.0,0.0,298.6,136.43,2.19,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
8604,8604,2017-08-12,11,0,,0.0,0.0,0.0,0.0,505.0,146.25,3.45,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
8605,8605,2017-08-12,13,0,,0.0,0.0,0.0,0.0,634.3,283.93,2.23,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
8606,8606,2017-08-12,15,0,,0.0,0.0,0.0,0.0,460.7,158.04,2.92,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
8607,8607,2017-08-12,16,0,,0.0,0.0,0.0,0.0,57.9,14.46,4.0,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
8608,8608,2017-08-12,17,0,,0.0,0.0,0.0,0.0,213.6,53.39,4.0,0.0,0.0,Somewhat,0,0,0,0,0,0,0,1,0,0,1,0
8609,8609,2017-08-11,4,1,Speed,60.0,4.0,240.0,990.0,578.6,188.04,3.08,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
8610,8610,2017-08-11,4,1,Strength,90.0,5.0,450.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8611,8611,2017-08-11,4,1,Conditioning,60.0,5.0,300.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
8612,8612,2017-08-11,5,1,Speed,30.0,4.0,120.0,420.0,252.9,103.93,2.43,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
8613,8613,2017-08-11,5,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
8614,8614,2017-08-11,7,1,Speed,50.0,4.0,200.0,1190.0,647.1,161.79,4.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
8615,8615,2017-08-11,7,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
8616,8616,2017-08-11,7,1,Conditioning,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
8617,8617,2017-08-11,8,1,Speed,50.0,4.0,200.0,1180.0,534.3,191.43,2.79,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
8618,8618,2017-08-11,8,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
8619,8619,2017-08-11,8,1,Conditioning,50.0,7.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
8620,8620,2017-08-11,9,1,Strength,90.0,6.0,540.0,690.0,298.6,136.43,2.19,10.0,10.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8621,8621,2017-08-11,9,1,Conditioning,30.0,5.0,150.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
8622,8622,2017-08-11,10,1,Strength,90.0,5.0,450.0,570.0,277.9,165.71,1.68,0.0,10.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8623,8623,2017-08-11,10,1,Conditioning,40.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
8624,8624,2017-08-11,11,1,Speed,45.0,6.0,270.0,900.0,505.0,146.25,3.45,7.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1
8625,8625,2017-08-11,11,1,Strength,90.0,5.0,450.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1
8626,8626,2017-08-11,11,1,Skills,30.0,2.0,60.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1
8627,8627,2017-08-11,11,1,Mobility/Recovery,60.0,2.0,120.0,0.0,0.0,0.0,0.0,7.0,7.0,,1,0,0,0,0,0,0,0,0,0,0,1
8628,8628,2017-08-11,12,1,Speed,45.0,4.0,180.0,900.0,423.6,136.25,3.11,7.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
8629,8629,2017-08-11,12,1,Strength,105.0,4.0,420.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8630,8630,2017-08-11,12,1,Skills,60.0,5.0,300.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
8631,8631,2017-08-11,13,1,Speed,60.0,6.0,360.0,1470.0,634.3,283.93,2.23,7.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
8632,8632,2017-08-11,13,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8633,8633,2017-08-11,13,1,Conditioning,60.0,8.0,480.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
8634,8634,2017-08-11,13,1,Mobility/Recovery,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1
8635,8635,2017-08-11,14,1,Speed,45.0,5.0,225.0,1185.0,583.6,224.11,2.6,10.0,9.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
8636,8636,2017-08-11,14,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,10.0,9.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8637,8637,2017-08-11,14,1,Conditioning,60.0,7.0,420.0,0.0,0.0,0.0,0.0,10.0,9.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
8638,8638,2017-08-11,16,1,Strength,60.0,2.0,120.0,135.0,57.9,14.46,4.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8639,8639,2017-08-11,16,1,Mobility/Recovery,30.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8640,8640,2017-08-10,3,1,Speed,25.0,4.0,100.0,760.0,477.1,218.39,2.18,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
8641,8641,2017-08-10,3,1,Strength,75.0,4.0,300.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8642,8642,2017-08-10,3,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
8643,8643,2017-08-10,4,1,Strength,90.0,5.0,450.0,810.0,437.1,152.68,2.86,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8644,8644,2017-08-10,4,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
8645,8645,2017-08-10,5,1,Conditioning,30.0,7.0,210.0,570.0,192.9,88.93,2.17,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
8646,8646,2017-08-10,5,1,Strength,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
8647,8647,2017-08-10,7,1,Strength,70.0,7.0,490.0,850.0,477.1,119.29,4.0,7.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8648,8648,2017-08-10,7,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
8649,8649,2017-08-10,8,1,Strength,90.0,4.0,360.0,660.0,365.7,149.29,2.45,10.0,10.0,,0,0,0,0,1,0,0,0,0,0,0,1
8650,8650,2017-08-10,8,1,Skills,75.0,4.0,300.0,0.0,0.0,0.0,0.0,10.0,10.0,,0,0,1,0,0,0,0,0,0,0,0,1
8651,8651,2017-08-10,9,0,,0.0,0.0,0.0,0.0,200.0,111.79,1.79,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
8652,8652,2017-08-10,10,1,Strength,60.0,3.0,180.0,225.0,196.4,145.36,1.35,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8653,8653,2017-08-10,10,1,Skills,45.0,1.0,45.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
8654,8654,2017-08-10,11,1,Conditioning,60.0,5.0,300.0,755.0,376.4,114.11,3.3,9.0,9.0,,0,0,0,1,0,0,0,0,0,0,0,1
8655,8655,2017-08-10,11,1,Strength,80.0,4.0,320.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1
8656,8656,2017-08-10,11,1,Skills,45.0,2.0,90.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1
8657,8657,2017-08-10,11,1,Mobility/Recovery,45.0,1.0,45.0,0.0,0.0,0.0,0.0,9.0,9.0,,1,0,0,0,0,0,0,0,0,0,0,1
8658,8658,2017-08-10,12,1,Strength,75.0,4.0,300.0,600.0,295.0,104.11,2.83,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8659,8659,2017-08-10,12,1,Skills,75.0,4.0,300.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
8660,8660,2017-08-10,13,1,Strength,60.0,6.0,360.0,780.0,426.4,231.43,1.84,9.0,9.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8661,8661,2017-08-10,13,1,Skills,70.0,6.0,420.0,0.0,0.0,0.0,0.0,9.0,9.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
8662,8662,2017-08-10,13,1,Mobility/Recovery,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8663,8663,2017-08-10,14,1,Speed,20.0,3.0,60.0,710.0,414.3,181.79,2.28,10.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
8664,8664,2017-08-10,14,1,Strength,40.0,5.0,200.0,0.0,0.0,0.0,0.0,10.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8665,8665,2017-08-10,14,1,Skills,90.0,5.0,450.0,0.0,0.0,0.0,0.0,10.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
8666,8666,2017-08-10,15,1,Speed,30.0,5.0,150.0,1010.0,460.7,158.04,2.92,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
8667,8667,2017-08-10,15,1,Strength,40.0,8.0,320.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8668,8668,2017-08-10,15,1,Skills,90.0,6.0,540.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
8669,8669,2017-08-10,16,0,,0.0,0.0,0.0,0.0,38.6,9.64,4.0,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
8670,8670,2017-08-10,17,1,Strength,60.0,4.0,240.0,540.0,213.6,53.39,4.0,7.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8671,8671,2017-08-10,17,1,Skills,60.0,5.0,300.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
8672,8672,2017-08-09,3,1,Mobility/Recovery,60.0,3.0,180.0,270.0,531.4,191.25,2.78,8.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1
8673,8673,2017-08-09,3,1,Mobility/Recovery,30.0,3.0,90.0,0.0,0.0,0.0,0.0,8.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1
8674,8674,2017-08-09,7,1,Mobility/Recovery,60.0,1.0,60.0,60.0,355.7,88.93,4.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1
8675,8675,2017-08-09,8,1,Mobility/Recovery,60.0,1.0,60.0,60.0,367.9,125.71,2.93,0.0,0.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8676,8676,2017-08-09,9,1,Conditioning,20.0,4.0,80.0,500.0,303.6,111.79,2.72,10.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
8677,8677,2017-08-09,9,1,Strength,60.0,7.0,420.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8678,8678,2017-08-09,9,1,Mobility/Recovery,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8679,8679,2017-08-09,10,1,Mobility/Recovery,60.0,0.0,30.0,30.0,329.3,137.32,2.4,10.0,10.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8680,8680,2017-08-09,11,1,Mobility/Recovery,60.0,3.0,180.0,330.0,268.6,87.14,3.08,8.0,8.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8681,8681,2017-08-09,11,1,Mobility/Recovery,75.0,2.0,150.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8682,8682,2017-08-09,12,1,Mobility/Recovery,45.0,1.0,45.0,45.0,209.3,82.68,2.53,8.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1
8683,8683,2017-08-09,13,1,Mobility/Recovery,30.0,0.0,0.0,0.0,499.3,203.57,2.45,0.0,0.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8684,8684,2017-08-09,13,1,Mobility/Recovery,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8685,8685,2017-08-09,14,1,Mobility/Recovery,60.0,1.0,60.0,60.0,495.0,156.43,3.16,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1
8686,8686,2017-08-09,15,1,Mobility/Recovery,50.0,1.0,50.0,50.0,316.4,121.96,2.59,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1
8687,8687,2017-08-09,16,1,Strength,60.0,2.0,120.0,165.0,38.6,9.64,4.0,10.0,9.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8688,8688,2017-08-09,16,1,Mobility/Recovery,45.0,1.0,45.0,0.0,0.0,0.0,0.0,10.0,9.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8689,8689,2017-08-09,17,1,Mobility/Recovery,60.0,3.0,180.0,180.0,136.4,34.11,4.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1
8690,8690,2017-08-08,3,1,Strength,120.0,7.0,840.0,1200.0,604.3,181.61,3.33,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8691,8691,2017-08-08,3,1,Conditioning,60.0,6.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
8692,8692,2017-08-08,4,1,Strength,120.0,7.0,840.0,1140.0,469.3,123.75,3.79,8.0,6.0,,0,0,0,0,1,0,0,0,0,0,0,1
8693,8693,2017-08-08,4,1,Conditioning,60.0,5.0,300.0,0.0,0.0,0.0,0.0,8.0,6.0,,0,0,0,1,0,0,0,0,0,0,0,1
8694,8694,2017-08-08,5,1,Strength,60.0,5.0,300.0,300.0,227.1,68.57,3.31,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
8695,8695,2017-08-08,7,1,Strength,120.0,8.0,960.0,1380.0,347.1,86.79,4.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
8696,8696,2017-08-08,7,1,Conditioning,60.0,7.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
8697,8697,2017-08-08,8,1,Conditioning,50.0,5.0,250.0,880.0,427.9,123.57,3.46,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
8698,8698,2017-08-08,8,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
8699,8699,2017-08-08,9,1,Conditioning,45.0,4.0,180.0,195.0,317.9,93.93,3.38,10.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
8700,8700,2017-08-08,9,1,Mobility/Recovery,30.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
8701,8701,2017-08-08,11,1,Strength,90.0,5.0,450.0,580.0,221.4,75.36,2.94,7.0,6.0,,0,0,0,0,1,0,0,0,0,0,0,1
8702,8702,2017-08-08,11,1,Mobility/Recovery,30.0,2.0,60.0,0.0,0.0,0.0,0.0,7.0,6.0,,1,0,0,0,0,0,0,0,0,0,0,1
8703,8703,2017-08-08,11,1,Skills,35.0,2.0,70.0,0.0,0.0,0.0,0.0,7.0,6.0,,0,0,1,0,0,0,0,0,0,0,0,1
8704,8704,2017-08-08,12,1,Strength,120.0,4.0,480.0,700.0,267.1,81.07,3.29,7.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1
8705,8705,2017-08-08,12,1,Conditioning,55.0,4.0,220.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,1,0,0,0,0,0,0,0,1
8706,8706,2017-08-08,13,1,Strength,90.0,6.0,540.0,960.0,660.0,203.57,3.24,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8707,8707,2017-08-08,13,1,Conditioning,60.0,7.0,420.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
8708,8708,2017-08-08,13,1,Mobility/Recovery,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1
8709,8709,2017-08-08,14,1,Strength,120.0,6.0,720.0,1080.0,600.0,154.29,3.89,0.0,0.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8710,8710,2017-08-08,14,1,Conditioning,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
8711,8711,2017-08-08,15,1,Strength,100.0,8.0,800.0,1075.0,412.1,120.18,3.43,0.0,0.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
8712,8712,2017-08-08,15,1,Conditioning,55.0,5.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
8713,8713,2017-08-08,16,1,Strength,90.0,1.0,90.0,105.0,15.0,3.75,4.0,5.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8714,8714,2017-08-08,16,1,Mobility/Recovery,30.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1
8715,8715,2017-08-08,17,1,Strength,30.0,2.0,60.0,480.0,110.7,27.68,4.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
8716,8716,2017-08-08,17,1,Conditioning,60.0,7.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
8717,8717,2017-08-07,1,1,Speed,60.0,3.0,180.0,720.0,102.9,45.0,2.29,7.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
8718,8718,2017-08-07,1,1,Strength,90.0,4.0,360.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8719,8719,2017-08-07,1,1,Skills,60.0,3.0,180.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
8720,8720,2017-08-07,3,1,Speed,60.0,5.0,300.0,1110.0,458.6,138.75,3.31,9.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
8721,8721,2017-08-07,3,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,9.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
8722,8722,2017-08-07,3,1,Skills,60.0,4.0,240.0,0.0,0.0,0.0,0.0,9.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
