"","X","Unnamed..0","Date","PlayerID","Training","SessionType","Duration","RPE","SessionLoad","DailyLoad","AcuteLoad","ChronicLoad","AcuteChronicRatio","ObjectiveRating","FocusRating","BestOutOfMyself","SessionTypeMobility.Recovery","SessionTypeGame","SessionTypeSkills","SessionTypeConditioning","SessionTypeStrength","SessionTypeCombat","SessionTypeSpeed","SessionTypeUnknown","BestOutOfMyselfNotAtAll","BestOutOfMyselfAbsolutely","BestOutOfMyselfSomewhat","BestOutOfMyselfUnknown","TimeSinceAugFirst"
"7803",7802,7802,"2017-09-12",13,1,"Strength",50,5,250,580,299.3,334.29,0.92,9,9,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,42
"7804",7803,7803,"2017-09-12",16,0,"",60,4,216,580,288.3,259.39,1.11,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,42
"7805",7804,7804,"2017-09-11",1,1,"Conditioning",45,2,90,90,153.1,348.25,0.44,8,8,"",0,0,0,1,0,0,0,0,0,0,0,1,41
"7806",7805,7805,"2017-09-11",2,1,"Skills",30,3,90,390,297.1,369.64,0.8,8,8,"",0,0,1,0,0,0,0,0,0,0,0,1,41
"7807",7806,7806,"2017-09-11",2,1,"Strength",60,5,300,580,299.3,334.29,0.92,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,41
"7808",7807,7807,"2017-09-11",3,1,"Conditioning",30,4,120,120,287.1,532.32,0.54,8,8,"",0,0,0,1,0,0,0,0,0,0,0,1,41
"7809",7808,7808,"2017-09-11",5,1,"Strength",60,3,180,180,50.7,69.46,0.73,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,41
"7810",7809,7809,"2017-09-11",7,1,"Conditioning",40,3,120,120,261.4,485.25,0.54,8,8,"Absolutely",0,0,0,1,0,0,0,0,0,1,0,0,41
"7811",7810,7810,"2017-09-11",8,1,"Conditioning",45,3,135,135,297.9,517.14,0.58,8,8,"",0,0,0,1,0,0,0,0,0,0,0,1,41
"7812",7811,7811,"2017-09-11",9,1,"Strength",120,8,960,1000,370,307.14,1.2,9,9,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,41
"7813",7812,7812,"2017-09-11",9,1,"Mobility/Recovery",20,2,40,580,299.3,334.29,0.92,9,9,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,41
"7814",7813,7813,"2017-09-11",10,0,"",60,4,216,580,161.7,299.61,0.54,8,8,"Absolutely",0,0,0,0,0,0,0,1,0,1,0,0,41
"7815",7814,7814,"2017-09-11",11,0,"",60,4,216,580,345,547.14,0.63,8,8,"Absolutely",0,0,0,0,0,0,0,1,0,1,0,0,41
"7816",7815,7815,"2017-09-11",13,1,"Conditioning",60,6,360,360,317.9,598.04,0.53,8,8,"Absolutely",0,0,0,1,0,0,0,0,0,1,0,0,41
"7817",7816,7816,"2017-09-11",13,1,"Mobility/Recovery",15,0,0,580,299.3,334.29,0.92,8,8,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,41
"7818",7817,7817,"2017-09-11",15,0,"",60,4,216,580,299.3,12.32,0.92,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,41
"7819",7818,7818,"2017-09-11",16,1,"Conditioning",60,4,240,555,339.7,259.39,1.31,8,8,"",0,0,0,1,0,0,0,0,0,0,0,1,41
"7820",7819,7819,"2017-09-11",16,1,"Strength",60,5,300,580,299.3,334.29,0.92,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,41
"7821",7820,7820,"2017-09-11",16,1,"Mobility/Recovery",30,0,15,580,299.3,334.29,0.92,8,8,"",1,0,0,0,0,0,0,0,0,0,0,1,41
"7822",7821,7821,"2017-09-10",1,0,"",60,4,216,580,226,345.04,0.65,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,40
"7823",7822,7822,"2017-09-10",2,0,"",60,4,216,580,370,355.71,1.04,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,40
"7824",7823,7823,"2017-09-10",3,0,"",60,4,216,580,379.3,566.61,0.67,8,8,"Absolutely",0,0,0,0,0,0,0,1,0,1,0,0,40
"7825",7824,7824,"2017-09-10",7,0,"",60,4,216,580,360,517.93,0.7,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,40
"7826",7825,7825,"2017-09-10",9,0,"",60,4,216,580,394.3,290.71,1.36,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,40
"7827",7826,7826,"2017-09-10",10,0,"",60,4,216,580,247.4,324.25,0.76,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,40
"7828",7827,7827,"2017-09-10",11,0,"",60,4,216,580,441.4,572.14,0.77,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,40
"7829",7828,7828,"2017-09-10",12,0,"",60,4,216,580,229.3,294.11,0.78,8,8,"Somewhat",0,0,0,0,0,0,0,1,0,0,1,0,40
"7830",7829,7829,"2017-09-10",13,0,"",60,4,216,580,403.6,626.96,0.64,8,8,"Absolutely",0,0,0,0,0,0,0,1,0,1,0,0,40
"7831",7830,7830,"2017-09-10",16,0,"",60,4,216,580,260.4,243.86,1.07,8,8,"Absolutely",0,0,0,0,0,0,0,1,0,1,0,0,40
"7832",7831,7831,"2017-09-10",17,0,"",60,4,216,580,110.7,168.57,0.66,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,40
"7833",7832,7832,"2017-09-09",1,0,"",60,4,216,580,333.1,369.68,0.9,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,39
"7834",7833,7833,"2017-09-09",3,0,"",60,4,216,580,498.6,603.04,0.83,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,39
"7835",7834,7834,"2017-09-09",4,1,"Game",30,6,180,630,261.4,461.07,0.57,7,8,"",0,1,0,0,0,0,0,0,0,0,0,1,39
"7836",7835,7835,"2017-09-09",4,1,"Skills",90,5,450,580,299.3,334.29,0.92,7,8,"",0,0,1,0,0,0,0,0,0,0,0,1,39
"7837",7836,7836,"2017-09-09",6,1,"Game",80,7,560,560,193.6,359.57,0.54,8,8,"",0,1,0,0,0,0,0,0,0,0,0,1,39
"7838",7837,7837,"2017-09-09",7,0,"",60,4,216,580,523.1,559.18,0.94,8,8,"Absolutely",0,0,0,0,0,0,0,1,0,1,0,0,39
"7839",7838,7838,"2017-09-09",8,0,"",60,4,216,580,587.1,583.04,1.01,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,39
"7840",7839,7839,"2017-09-09",9,1,"Conditioning",45,6,270,270,472.9,318.93,1.48,10,10,"",0,0,0,1,0,0,0,0,0,0,0,1,39
"7841",7840,7840,"2017-09-09",9,1,"Mobility/Recovery",30,0,0,580,299.3,334.29,0.92,10,10,"",1,0,0,0,0,0,0,0,0,0,0,1,39
"7842",7841,7841,"2017-09-09",10,0,"",60,4,216,580,346.3,340.32,1.02,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,39
"7843",7842,7842,"2017-09-09",11,0,"",60,4,216,580,607.1,609.64,1,8,8,"Absolutely",0,0,0,0,0,0,0,1,0,1,0,0,39
"7844",7843,7843,"2017-09-09",12,0,"",60,4,216,580,325.7,321.96,1.01,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,39
"7845",7844,7844,"2017-09-09",13,0,"",60,4,216,580,538.6,671.96,0.8,8,8,"Absolutely",0,0,0,0,0,0,0,1,0,1,0,0,39
"7846",7845,7845,"2017-09-09",14,1,"Game",140,8,1120,1120,284.3,512.57,0.55,9,9,"Absolutely",0,1,0,0,0,0,0,0,0,1,0,0,39
"7847",7846,7846,"2017-09-09",16,0,"",60,4,216,580,287.1,223.04,1.29,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,39
"7848",7847,7847,"2017-09-08",1,1,"Speed",45,2,90,540,333.1,369.68,0.9,8,8,"",0,0,0,0,0,0,1,0,0,0,0,1,38
"7849",7848,7848,"2017-09-08",1,1,"Strength",90,5,450,580,299.3,334.29,0.92,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,38
"7850",7849,7849,"2017-09-08",2,1,"Speed",45,3,135,835,492.1,355.71,1.38,8,8,"Somewhat",0,0,0,0,0,0,1,0,0,0,1,0,38
"7851",7850,7850,"2017-09-08",2,1,"Strength",100,7,700,580,299.3,334.29,0.92,8,8,"Somewhat",0,0,0,0,1,0,0,0,0,0,1,0,38
"7852",7851,7851,"2017-09-08",3,1,"Speed",45,4,180,900,498.6,603.04,0.83,8,8,"",0,0,0,0,0,0,1,0,0,0,0,1,38
"7853",7852,7852,"2017-09-08",3,1,"Strength",90,8,720,580,299.3,334.29,0.92,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,38
"7854",7853,7853,"2017-09-08",5,1,"Speed",20,2,40,175,25,88.75,0.28,8,8,"",0,0,0,0,0,0,1,0,0,0,0,1,38
"7855",7854,7854,"2017-09-08",5,1,"Strength",45,3,135,580,299.3,334.29,0.92,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,38
"7856",7855,7855,"2017-09-08",6,1,"Skills",60,6,360,360,113.6,339.57,0.33,8,9,"",0,0,1,0,0,0,0,0,0,0,0,1,38
"7857",7856,7856,"2017-09-08",7,1,"Speed",45,4,180,900,523.1,559.18,0.94,8,8,"",0,0,0,0,0,0,1,0,0,0,0,1,38
"7858",7857,7857,"2017-09-08",7,1,"Strength",90,8,720,580,299.3,334.29,0.92,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,38
"7859",7858,7858,"2017-09-08",8,1,"Speed",40,4,160,1060,587.1,587.32,1,8,8,"",0,0,0,0,0,0,1,0,0,0,0,1,38
"7860",7859,7859,"2017-09-08",8,1,"Strength",100,9,900,580,299.3,334.29,0.92,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,38
"7861",7860,7860,"2017-09-08",9,0,"",60,4,216,580,434.3,309.29,1.4,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,38
"7862",7861,7861,"2017-09-08",10,1,"Strength",120,5,600,600,346.3,340.32,1.02,0,0,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,38
"7863",7862,7862,"2017-09-08",11,1,"Speed",105,3,315,1155,607.1,609.64,1,8,8,"Absolutely",0,0,0,0,0,0,1,0,0,1,0,0,38
"7864",7863,7863,"2017-09-08",11,1,"Strength",120,7,840,580,299.3,334.29,0.92,8,8,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,38
"7865",7864,7864,"2017-09-08",12,1,"Speed",45,3,135,585,325.7,321.96,1.01,8,8,"",0,0,0,0,0,0,1,0,0,0,0,1,38
"7866",7865,7865,"2017-09-08",12,1,"Strength",90,5,450,580,299.3,334.29,0.92,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,38
"7867",7866,7866,"2017-09-08",13,1,"Speed",45,5,225,855,538.6,671.96,0.8,8,8,"Absolutely",0,0,0,0,0,0,1,0,0,1,0,0,38
"7868",7867,7867,"2017-09-08",13,1,"Strength",90,7,630,580,299.3,334.29,0.92,8,8,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,38
"7869",7868,7868,"2017-09-08",14,1,"Skills",60,8,480,480,124.3,472.57,0.26,8,9,"",0,0,1,0,0,0,0,0,0,0,0,1,38
"7870",7869,7869,"2017-09-08",16,1,"Conditioning",30,3,90,583,370.4,243.86,1.52,8,8,"Absolutely",0,0,0,1,0,0,0,0,0,1,0,0,38
"7871",7870,7870,"2017-09-08",16,1,"Strength",95,5,475,580,299.3,334.29,0.92,8,8,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,38
"7872",7871,7871,"2017-09-08",16,1,"Mobility/Recovery",35,0,18,580,299.3,334.29,0.92,8,8,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,38
"7873",7872,7872,"2017-09-08",17,1,"Speed",30,2,60,80,166.4,179.82,0.93,8,8,"",0,0,0,0,0,0,1,0,0,0,0,1,38
"7874",7873,7873,"2017-09-08",17,1,"Mobility/Recovery",40,0,20,580,299.3,334.29,0.92,8,8,"",1,0,0,0,0,0,0,0,0,0,0,1,38
"7875",7874,7874,"2017-09-07",1,1,"Strength",60,4,240,420,256,350.39,0.73,10,10,"",0,0,0,0,1,0,0,0,0,0,0,1,37
"7876",7875,7875,"2017-09-07",1,1,"Skills",60,3,180,580,299.3,334.29,0.92,10,10,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7877",7876,7876,"2017-09-07",2,1,"Strength",90,7,630,810,372.9,325.89,1.14,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,37
"7878",7877,7877,"2017-09-07",2,1,"Skills",60,3,180,580,299.3,334.29,0.92,8,8,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7879",7878,7878,"2017-09-07",3,1,"Strength",60,8,480,720,370,615.36,0.6,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,37
"7880",7879,7879,"2017-09-07",3,1,"Skills",60,4,240,580,299.3,334.29,0.92,8,8,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7881",7880,7880,"2017-09-07",4,1,"Skills",90,7,630,630,171.4,438.57,0.39,8,8,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7882",7881,7881,"2017-09-07",4,1,"Skills",90,4,360,360,81.4,416.07,0.2,8,8,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7883",7882,7882,"2017-09-07",6,1,"Skills",60,5,300,300,62.1,326.71,0.19,7,9,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7884",7883,7883,"2017-09-07",7,1,"Strength",90,6,540,765,394.6,527.04,0.75,7,8,"",0,0,0,0,1,0,0,0,0,0,0,1,37
"7885",7884,7884,"2017-09-07",7,1,"Skills",75,3,225,580,299.3,334.29,0.92,7,8,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7886",7885,7885,"2017-09-07",8,1,"Strength",80,7,560,860,435.7,549.46,0.79,5,5,"",0,0,0,0,1,0,0,0,0,0,0,1,37
"7887",7886,7886,"2017-09-07",8,1,"Skills",75,4,300,580,299.3,334.29,0.92,5,5,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7888",7887,7887,"2017-09-07",9,1,"Strength",120,4,480,600,487.9,309.29,1.58,9,9,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,37
"7889",7888,7888,"2017-09-07",9,1,"Mobility/Recovery",60,2,120,580,299.3,334.29,0.92,9,9,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,37
"7890",7889,7889,"2017-09-07",10,1,"Strength",90,5,450,510,260.6,318.89,0.82,8,7,"",0,0,0,0,1,0,0,0,0,0,0,1,37
"7891",7890,7890,"2017-09-07",10,1,"Skills",20,3,60,580,299.3,334.29,0.92,8,7,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7892",7891,7891,"2017-09-07",11,1,"Conditioning",70,6,420,1080,442.1,568.39,0.78,8,8,"Absolutely",0,0,0,1,0,0,0,0,0,1,0,0,37
"7893",7892,7892,"2017-09-07",11,1,"Strength",90,6,540,580,299.3,334.29,0.92,8,8,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,37
"7894",7893,7893,"2017-09-07",11,1,"Skills",60,2,120,580,299.3,334.29,0.92,8,8,"Absolutely",0,0,1,0,0,0,0,0,0,1,0,0,37
"7895",7894,7894,"2017-09-07",12,1,"Strength",75,4,300,480,242.1,301.07,0.8,7,7,"",0,0,0,0,1,0,0,0,0,0,0,1,37
"7896",7895,7895,"2017-09-07",12,1,"Skills",60,3,180,580,299.3,334.29,0.92,7,7,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7897",7896,7896,"2017-09-07",13,1,"Strength",80,7,560,1010,416.4,641.43,0.65,8,8,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,37
"7898",7897,7897,"2017-09-07",13,1,"Skills",90,5,450,580,299.3,334.29,0.92,8,8,"Absolutely",0,0,1,0,0,0,0,0,0,1,0,0,37
"7899",7898,7898,"2017-09-07",13,1,"Mobility/Recovery",30,0,0,580,299.3,334.29,0.92,8,8,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,37
"7900",7899,7899,"2017-09-07",14,1,"Skills",60,4,240,240,55.7,455.43,0.12,8,8,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7901",7900,7900,"2017-09-07",16,1,"Speed",55,4,220,880,287.1,223.04,1.29,9,7,"",0,0,0,0,0,0,1,0,0,0,0,1,37
"7902",7901,7901,"2017-09-07",16,1,"Strength",105,6,630,580,299.3,334.29,0.92,9,7,"",0,0,0,0,1,0,0,0,0,0,0,1,37
"7903",7902,7902,"2017-09-07",16,1,"Mobility/Recovery",60,0,30,580,299.3,334.29,0.92,9,7,"",1,0,0,0,0,0,0,0,0,0,0,1,37
"7904",7903,7903,"2017-09-07",16,1,"Skills",60,0,0,580,299.3,334.29,0.92,9,7,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7905",7904,7904,"2017-09-07",17,1,"Strength",60,3,180,330,155,176.96,0.88,6,7,"",0,0,0,0,1,0,0,0,0,0,0,1,37
"7906",7905,7905,"2017-09-07",17,1,"Skills",50,3,150,580,299.3,334.29,0.92,6,7,"",0,0,1,0,0,0,0,0,0,0,0,1,37
"7907",7906,7906,"2017-09-06",1,1,"Mobility/Recovery",45,0,22,22,316,335.39,0.94,8,8,"",1,0,0,0,0,0,0,0,0,0,0,1,36
"7908",7907,7907,"2017-09-06",2,1,"Mobility/Recovery",45,1,45,45,257.1,296.96,0.87,8,8,"",1,0,0,0,0,0,0,0,0,0,0,1,36
"7909",7908,7908,"2017-09-06",3,1,"Mobility/Recovery",60,3,180,270,432.1,589.64,0.73,8,8,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,36
"7910",7909,7909,"2017-09-06",3,1,"Mobility/Recovery",30,3,90,580,299.3,334.29,0.92,8,8,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,36
"7911",7910,7910,"2017-09-06",7,1,"Mobility/Recovery",45,1,45,45,452.4,542.21,0.83,8,8,"",1,0,0,0,0,0,0,0,0,0,0,1,36
"7912",7911,7911,"2017-09-06",8,1,"Mobility/Recovery",60,0,30,30,527.1,560.89,0.94,8,8,"",1,0,0,0,0,0,0,0,0,0,0,1,36
"7913",7912,7912,"2017-09-06",9,1,"Strength",90,5,450,720,402.1,312.5,1.29,9,9,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,36
"7914",7913,7913,"2017-09-06",9,1,"Conditioning",45,6,270,580,299.3,334.29,0.92,9,9,"Absolutely",0,0,0,1,0,0,0,0,0,1,0,0,36
"7915",7914,7914,"2017-09-06",10,1,"Mobility/Recovery",45,0,22,22,232.7,321.04,0.72,0,0,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,36
"7916",7915,7915,"2017-09-06",11,1,"Mobility/Recovery",60,2,120,180,454.3,561.96,0.81,10,10,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,36
"7917",7916,7916,"2017-09-06",11,1,"Mobility/Recovery",60,1,60,580,299.3,334.29,0.92,10,10,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,36
"7918",7917,7917,"2017-09-06",13,1,"Mobility/Recovery",45,0,0,0,636.4,657.86,0.97,8,8,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,36
"7919",7918,7918,"2017-09-06",13,1,"Mobility/Recovery",30,0,0,580,299.3,334.29,0.92,8,8,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,36
"7920",7919,7919,"2017-09-06",16,1,"Mobility/Recovery",180,2,360,360,223.6,196.43,1.14,4,4,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,36
"7921",7920,7920,"2017-09-06",17,1,"Mobility/Recovery",50,0,25,25,107.9,165.18,0.65,8,8,"",1,0,0,0,0,0,0,0,0,0,0,1,36
"7922",7921,7921,"2017-09-05",1,1,"Strength",90,4,360,600,385.7,334.61,1.15,10,10,"",0,0,0,0,1,0,0,0,0,0,0,1,35
"7923",7922,7922,"2017-09-05",1,1,"Conditioning",60,4,240,580,299.3,334.29,0.92,10,10,"",0,0,0,1,0,0,0,0,0,0,0,1,35
"7924",7923,7923,"2017-09-05",2,1,"Strength",90,6,540,900,250.7,295.36,0.85,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,35
"7925",7924,7924,"2017-09-05",2,1,"Conditioning",60,6,360,580,299.3,334.29,0.92,8,8,"",0,0,0,1,0,0,0,0,0,0,0,1,35
"7926",7925,7925,"2017-09-05",3,1,"Strength",90,6,540,765,532.9,607.14,0.88,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,35
"7927",7926,7926,"2017-09-05",3,1,"Conditioning",45,5,225,580,299.3,334.29,0.92,8,8,"",0,0,0,1,0,0,0,0,0,0,0,1,35
"7928",7927,7927,"2017-09-05",7,1,"Strength",90,7,630,810,551,570.96,0.97,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,35
"7929",7928,7928,"2017-09-05",7,1,"Conditioning",60,3,180,580,299.3,334.29,0.92,8,8,"",0,0,0,1,0,0,0,0,0,0,0,1,35
"7930",7929,7929,"2017-09-05",8,1,"Strength",90,8,720,1080,631.4,583.39,1.08,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,35
"7931",7930,7930,"2017-09-05",8,1,"Conditioning",60,6,360,580,299.3,334.29,0.92,8,8,"",0,0,0,1,0,0,0,0,0,0,0,1,35
"7932",7931,7931,"2017-09-05",9,1,"Strength",120,8,960,1170,299.3,286.79,1.04,9,9,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,35
"7933",7932,7932,"2017-09-05",9,1,"Conditioning",30,7,210,580,299.3,334.29,0.92,9,9,"Absolutely",0,0,0,1,0,0,0,0,0,1,0,0,35
"7934",7933,7933,"2017-09-05",10,1,"Strength",120,5,600,600,261.7,328.29,0.8,0,0,"",0,0,0,0,1,0,0,0,0,0,0,1,35
"7935",7934,7934,"2017-09-05",11,1,"Strength",90,5,450,675,574.3,582.5,0.99,8,10,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,35
"7936",7935,7935,"2017-09-05",11,1,"Skills",60,2,120,580,299.3,334.29,0.92,8,10,"Absolutely",0,0,1,0,0,0,0,0,0,1,0,0,35
"7937",7936,7936,"2017-09-05",11,1,"Mobility/Recovery",35,3,105,580,299.3,334.29,0.92,8,10,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,35
"7938",7937,7937,"2017-09-05",12,1,"Strength",90,5,450,540,244.3,337.5,0.72,7,7,"",0,0,0,0,1,0,0,0,0,0,0,1,35
"7939",7938,7938,"2017-09-05",12,1,"Conditioning",45,2,90,580,299.3,334.29,0.92,7,7,"",0,0,0,1,0,0,0,0,0,0,0,1,35
"7940",7939,7939,"2017-09-05",13,1,"Strength",90,6,540,960,746.4,685.71,1.09,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,35
"7941",7940,7940,"2017-09-05",13,1,"Conditioning",60,7,420,580,299.3,334.29,0.92,8,8,"",0,0,0,1,0,0,0,0,0,0,0,1,35
"7942",7941,7941,"2017-09-05",17,1,"Strength",60,3,180,340,104.3,183.57,0.57,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,35
"7943",7942,7942,"2017-09-05",17,1,"Conditioning",40,4,160,580,299.3,334.29,0.92,8,8,"",0,0,0,1,0,0,0,0,0,0,0,1,35
"7944",7943,7943,"2017-09-04",1,1,"Speed",60,3,180,750,303.1,313.18,0.97,10,10,"",0,0,0,0,0,0,1,0,0,0,0,1,34
"7945",7944,7944,"2017-09-04",1,1,"Strength",90,4,360,580,299.3,334.29,0.92,10,10,"",0,0,0,0,1,0,0,0,0,0,0,1,34
"7946",7945,7945,"2017-09-04",1,1,"Skills",70,3,210,580,299.3,334.29,0.92,10,10,"",0,0,1,0,0,0,0,0,0,0,0,1,34
"7947",7946,7946,"2017-09-04",2,1,"Speed",45,3,135,855,128.6,263.21,0.49,8,9,"",0,0,0,0,0,0,1,0,0,0,0,1,34
"7948",7947,7947,"2017-09-04",2,1,"Skills",60,3,180,580,299.3,334.29,0.92,8,9,"",0,0,1,0,0,0,0,0,0,0,0,1,34
"7949",7948,7948,"2017-09-04",2,1,"Strength",90,6,540,580,299.3,334.29,0.92,8,9,"",0,0,0,0,1,0,0,0,0,0,0,1,34
"7950",7949,7949,"2017-09-04",3,1,"Speed",40,4,160,835,462.1,589.46,0.78,8,8,"",0,0,0,0,0,0,1,0,0,0,0,1,34
"7951",7950,7950,"2017-09-04",3,1,"Strength",90,5,450,580,299.3,334.29,0.92,8,8,"",0,0,0,0,1,0,0,0,0,0,0,1,34
"7952",7951,7951,"2017-09-04",3,1,"Skills",75,3,225,580,299.3,334.29,0.92,8,8,"",0,0,1,0,0,0,0,0,0,0,0,1,34
"7953",7952,7952,"2017-09-04",4,1,"Mobility/Recovery",90,1,90,210,272.9,467.5,0.58,8,8,"",1,0,0,0,0,0,0,0,0,0,0,1,34
"7954",7953,7953,"2017-09-04",4,1,"Skills",60,2,120,580,299.3,334.29,0.92,8,8,"",0,0,1,0,0,0,0,0,0,0,0,1,34
"7955",7954,7954,"2017-09-04",5,0,"",60,4,216,580,299.3,117.86,0.92,8,8,"",0,0,0,0,0,0,0,1,0,0,0,1,34
"7956",7955,7955,"2017-09-04",6,1,"Mobility/Recovery",90,0,45,135,102.1,316,0.32,8,8,"",1,0,0,0,0,0,0,0,0,0,0,1,34
"7957",7956,7956,"2017-09-04",6,1,"Skills",45,2,90,580,299.3,334.29,0.92,8,8,"",0,0,1,0,0,0,0,0,0,0,0,1,34
"7958",7957,7957,"2017-09-04",7,1,"Speed",45,4,180,1142,448.1,544.18,0.82,9,9,"",0,0,0,0,0,0,1,0,0,0,0,1,34
"7959",7958,7958,"2017-09-04",7,1,"Strength",95,7,665,580,299.3,334.29,0.92,9,9,"",0,0,0,0,1,0,0,0,0,0,0,1,34
"7960",7959,7959,"2017-09-04",7,1,"Skills",99,3,297,580,299.3,334.29,0.92,9,9,"",0,0,1,0,0,0,0,0,0,0,0,1,34
"7961",7960,7960,"2017-09-04",8,1,"Speed",45,4,180,1080,485.7,546.96,0.89,6,7,"",0,0,0,0,0,0,1,0,0,0,0,1,34
"7962",7961,7961,"2017-09-04",8,1,"Strength",90,8,720,580,299.3,334.29,0.92,6,7,"",0,0,0,0,1,0,0,0,0,0,0,1,34
"7963",7962,7962,"2017-09-04",8,1,"Skills",60,3,180,580,299.3,334.29,0.92,6,7,"",0,0,1,0,0,0,0,0,0,0,0,1,34
"7964",7963,7963,"2017-09-04",9,1,"Conditioning",90,6,540,550,177.1,262.86,0.67,9,9,"Absolutely",0,0,0,1,0,0,0,0,0,1,0,0,34
"7965",7964,7964,"2017-09-04",9,1,"Mobility/Recovery",20,0,10,580,299.3,334.29,0.92,9,9,"Absolutely",1,0,0,0,0,0,0,0,0,1,0,0,34
"7966",7965,7965,"2017-09-04",10,1,"Mobility/Recovery",45,0,22,692,182.4,307.93,0.59,0,8,"",1,0,0,0,0,0,0,0,0,0,0,1,34
"7967",7966,7966,"2017-09-04",10,1,"Strength",90,7,630,580,299.3,334.29,0.92,0,8,"",0,0,0,0,1,0,0,0,0,0,0,1,34
"7968",7967,7967,"2017-09-04",10,1,"Skills",20,2,40,580,299.3,334.29,0.92,0,8,"",0,0,1,0,0,0,0,0,0,0,0,1,34
"7969",7968,7968,"2017-09-04",11,1,"Speed",85,3,255,1160,512.1,570.18,0.9,8,8,"Absolutely",0,0,0,0,0,0,1,0,0,1,0,0,34
"7970",7969,7969,"2017-09-04",11,1,"Strength",120,6,720,580,299.3,334.29,0.92,8,8,"Absolutely",0,0,0,0,1,0,0,0,0,1,0,0,34
"7971",7970,7970,"2017-09-04",11,1,"Skills",75,2,150,580,299.3,334.29,0.92,8,8,"Absolutely",0,0,1,0,0,0,0,0,0,1,0,0,34
